engine_id,cycle,timestamp,log_text,fault_type,severity
8,150,2024-02-09 14:00:00,"routine check completed, no issues found.",No Fault,0
8,160,2024-02-10 00:00:00,visual inspection passed.,No Fault,0
8,167,2024-02-10 07:00:00,Cooling system check: OK.,No Fault,0
8,169,2024-02-10 09:00:00,cooling system check: ok.,No Fault,0
8,172,2024-02-10 12:00:00,temperature sensor t2 reading critical high.,Overheating,3
8,180,2024-02-10 20:00:00,system operating within normal parameters.,No Fault,0
8,208,2024-02-12 00:00:00,"Sensors calibrated, readings normal.",No Fault,0
8,214,2024-02-12 06:00:00,Cooling system check: OK.,No Fault,0
8,220,2024-02-12 12:00:00,Vibration analysis indicates inner race fault.,Bearing Issue,2
8,221,2024-02-12 13:00:00,Compressor stall detected.,Fan/Compressor Issue,2
8,233,2024-02-13 01:00:00,"Thermal runaway risk, shutdown initiated for cooling.",Overheating,3
8,235,2024-02-13 03:00:00,system operating within normal parameters.,No Fault,0
8,240,2024-02-13 08:00:00,Overheating warning in high pressure turbine.,Overheating,3
8,256,2024-02-14 00:00:00,Compressor efficiency dropped below 85%.,Fan/Compressor Issue,2
8,258,2024-02-14 02:00:00,Airflow obstruction in intake.,Fan/Compressor Issue,2
9,1,2024-02-07 13:00:00,"Sensors calibrated, readings normal.",No Fault,0
9,9,2024-02-07 21:00:00,Overheating warning in high pressure turbine.,Overheating,3
9,10,2024-02-07 22:00:00,Cooling system check: OK.,No Fault,0
9,14,2024-02-08 02:00:00,"Routine check completed, no issues found.",No Fault,0
9,18,2024-02-08 06:00:00,cooling system check: ok.,No Fault,0
9,21,2024-02-08 09:00:00,System operating within normal parameters.,No Fault,0
9,29,2024-02-08 17:00:00,Visual inspection passed.,No Fault,0
9,31,2024-02-08 19:00:00,Visual inspection passed.,No Fault,0
9,32,2024-02-08 20:00:00,Cooling system check: OK.,No Fault,0
9,36,2024-02-09 00:00:00,"routine check completed, no issues found.",No Fault,0
9,42,2024-02-09 06:00:00,"Sensors calibrated, readings normal.",No Fault,0
9,46,2024-02-09 10:00:00,"Sensors calibrated, readings normal.",No Fault,0
9,51,2024-02-09 15:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
9,58,2024-02-09 22:00:00,Visual inspection passed.,No Fault,0
9,69,2024-02-10 09:00:00,system operating within normal parameters.,No Fault,0
9,70,2024-02-10 10:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
9,71,2024-02-10 11:00:00,Cooling system check: OK.,No Fault,0
9,76,2024-02-10 16:00:00,Scheduled maintenance: oil level checked.,No Fault,0
9,77,2024-02-10 17:00:00,"Sensors calibrated, readings normal.",No Fault,0
9,80,2024-02-10 20:00:00,Audible noise reported from bearing housing.,Bearing Issue,2
9,90,2024-02-11 06:00:00,visual inspection passed.,No Fault,0
9,98,2024-02-11 14:00:00,"Routine check completed, no issues found.",No Fault,0
9,101,2024-02-11 17:00:00,System operating within normal parameters.,No Fault,0
9,104,2024-02-11 20:00:00,Scheduled maintenance: oil level checked.,No Fault,0
9,107,2024-02-11 23:00:00,"Routine check completed, no issues found.",No Fault,0
9,110,2024-02-12 02:00:00,Cooling system check: OK.,No Fault,0
9,111,2024-02-12 03:00:00,Scheduled maintenance: oil level checked.,No Fault,0
9,112,2024-02-12 04:00:00,Scheduled maintenance: oil level checked.,No Fault,0
9,113,2024-02-12 05:00:00,System operating within normal parameters.,No Fault,0
9,127,2024-02-12 19:00:00,System operating within normal parameters.,No Fault,0
9,128,2024-02-12 20:00:00,system operating within normal parameters.,No Fault,0
9,130,2024-02-12 22:00:00,Visual inspection passed.,No Fault,0
9,132,2024-02-13 00:00:00,"Sensors calibrated, readings normal.",No Fault,0
9,140,2024-02-13 08:00:00,Visual inspection passed.,No Fault,0
9,143,2024-02-13 11:00:00,"Routine check completed, no issues found.",No Fault,0
9,146,2024-02-13 14:00:00,"routine check completed, no issues found.",No Fault,0
9,147,2024-02-13 15:00:00,"sensors calibrated, readings normal.",No Fault,0
9,148,2024-02-13 16:00:00,System operating within normal parameters.,No Fault,0
9,150,2024-02-13 18:00:00,temperature sensor t2 reading critical high.,Overheating,3
9,151,2024-02-13 19:00:00,scheduled maintenance: oil level checked.,No Fault,0
9,153,2024-02-13 21:00:00,Visual inspection passed.,No Fault,0
9,164,2024-02-14 08:00:00,visual inspection passed.,No Fault,0
9,165,2024-02-14 09:00:00,"routine check completed, no issues found.",No Fault,0
9,167,2024-02-14 11:00:00,High vibration detected in main bearing.,Bearing Issue,2
9,169,2024-02-14 13:00:00,"Sensors calibrated, readings normal.",No Fault,0
9,173,2024-02-14 17:00:00,exhaust gas temperature warning.,Overheating,3
9,177,2024-02-14 21:00:00,Temperature sensor T2 reading critical high.,Overheating,3
9,180,2024-02-15 00:00:00,"routine check completed, no issues found.",No Fault,0
9,185,2024-02-15 05:00:00,"Sensors calibrated, readings normal.",No Fault,0
9,186,2024-02-15 06:00:00,System operating within normal parameters.,No Fault,0
9,188,2024-02-15 08:00:00,system operating within normal parameters.,No Fault,0
9,191,2024-02-15 11:00:00,Cooling system check: OK.,No Fault,0
9,192,2024-02-15 12:00:00,Scheduled maintenance: oil level checked.,No Fault,0
9,195,2024-02-15 15:00:00,Scheduled maintenance: oil level checked.,No Fault,0
9,197,2024-02-15 17:00:00,System operating within normal parameters.,No Fault,0
9,198,2024-02-15 18:00:00,System operating within normal parameters.,No Fault,0
9,211,2024-02-16 07:00:00,exhaust gas temperature warning.,Overheating,3
9,215,2024-02-16 11:00:00,surge detected in low pressure compressor.,Fan/Compressor Issue,2
9,216,2024-02-16 12:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
9,226,2024-02-16 22:00:00,"Sensors calibrated, readings normal.",No Fault,0
9,232,2024-02-17 04:00:00,cooling system check: ok.,No Fault,0
9,240,2024-02-17 12:00:00,Exhaust gas temperature warning.,Overheating,3
9,243,2024-02-17 15:00:00,Heat exchanger efficiency low.,Overheating,3
9,245,2024-02-17 17:00:00,"Coolant pressure drop, potential leak.",Overheating,3
10,6,2024-02-11 22:00:00,Scheduled maintenance: oil level checked.,No Fault,0
10,10,2024-02-12 02:00:00,scheduled maintenance: oil level checked.,No Fault,0
10,14,2024-02-12 06:00:00,"Routine check completed, no issues found.",No Fault,0
10,16,2024-02-12 08:00:00,Scheduled maintenance: oil level checked.,No Fault,0
10,23,2024-02-12 15:00:00,"routine check completed, no issues found.",No Fault,0
10,25,2024-02-12 17:00:00,"Routine check completed, no issues found.",No Fault,0
10,26,2024-02-12 18:00:00,Visual inspection passed.,No Fault,0
10,30,2024-02-12 22:00:00,visual inspection passed.,No Fault,0
10,34,2024-02-13 02:00:00,"Routine check completed, no issues found.",No Fault,0
10,35,2024-02-13 03:00:00,Cooling system check: OK.,No Fault,0
10,36,2024-02-13 04:00:00,cooling system check: ok.,No Fault,0
10,37,2024-02-13 05:00:00,Airflow obstruction in intake.,Fan/Compressor Issue,2
10,38,2024-02-13 06:00:00,Cooling system check: OK.,No Fault,0
10,39,2024-02-13 07:00:00,"Routine check completed, no issues found.",No Fault,0
10,44,2024-02-13 12:00:00,system operating within normal parameters.,No Fault,0
10,45,2024-02-13 13:00:00,"sensors calibrated, readings normal.",No Fault,0
10,48,2024-02-13 16:00:00,System operating within normal parameters.,No Fault,0
10,52,2024-02-13 20:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
10,54,2024-02-13 22:00:00,"operator log: shift ended, machine running smoothly.",No Fault,0
10,58,2024-02-14 02:00:00,System operating within normal parameters.,No Fault,0
10,61,2024-02-14 05:00:00,"operator log: shift ended, machine running smoothly.",No Fault,0
10,64,2024-02-14 08:00:00,Cooling system check: OK.,No Fault,0
10,69,2024-02-14 13:00:00,System operating within normal parameters.,No Fault,0
10,72,2024-02-14 16:00:00,"sensors calibrated, readings normal.",No Fault,0
10,75,2024-02-14 19:00:00,Scheduled maintenance: oil level checked.,No Fault,0
10,77,2024-02-14 21:00:00,"operator log: shift ended, machine running smoothly.",No Fault,0
10,79,2024-02-14 23:00:00,"Sensors calibrated, readings normal.",No Fault,0
10,82,2024-02-15 02:00:00,scheduled maintenance: oil level checked.,No Fault,0
10,84,2024-02-15 04:00:00,Visual inspection passed.,No Fault,0
10,90,2024-02-15 10:00:00,System operating within normal parameters.,No Fault,0
10,92,2024-02-15 12:00:00,cooling system check: ok.,No Fault,0
10,94,2024-02-15 14:00:00,Visual inspection passed.,No Fault,0
10,95,2024-02-15 15:00:00,Cooling system check: OK.,No Fault,0
10,96,2024-02-15 16:00:00,"routine check completed, no issues found.",No Fault,0
10,97,2024-02-15 17:00:00,scheduled maintenance: oil level checked.,No Fault,0
10,98,2024-02-15 18:00:00,"Thermal runaway risk, shutdown initiated for cooling.",Overheating,3
10,99,2024-02-15 19:00:00,"Routine check completed, no issues found.",No Fault,0
10,101,2024-02-15 21:00:00,system operating within normal parameters.,No Fault,0
10,102,2024-02-15 22:00:00,Exhaust gas temperature warning.,Overheating,3
10,105,2024-02-16 01:00:00,vibration analysis indicates inner race fault.,Bearing Issue,2
10,106,2024-02-16 02:00:00,Scheduled maintenance: oil level checked.,No Fault,0
10,107,2024-02-16 03:00:00,"Routine check completed, no issues found.",No Fault,0
10,109,2024-02-16 05:00:00,"Routine check completed, no issues found.",No Fault,0
10,111,2024-02-16 07:00:00,"Sensors calibrated, readings normal.",No Fault,0
10,120,2024-02-16 16:00:00,cooling system check: ok.,No Fault,0
10,125,2024-02-16 21:00:00,"routine check completed, no issues found.",No Fault,0
10,126,2024-02-16 22:00:00,"Routine check completed, no issues found.",No Fault,0
10,131,2024-02-17 03:00:00,"Routine check completed, no issues found.",No Fault,0
10,134,2024-02-17 06:00:00,cooling system check: ok.,No Fault,0
10,137,2024-02-17 09:00:00,Scheduled maintenance: oil level checked.,No Fault,0
10,139,2024-02-17 11:00:00,Fan balance check failed.,Fan/Compressor Issue,2
10,142,2024-02-17 14:00:00,Audible noise reported from bearing housing.,Bearing Issue,2
10,145,2024-02-17 17:00:00,overheating warning in high pressure turbine.,Overheating,3
10,147,2024-02-17 19:00:00,Scheduled maintenance: oil level checked.,No Fault,0
10,150,2024-02-17 22:00:00,"Abnormal sound from shaft, suspect bearing damage.",Bearing Issue,2
10,151,2024-02-17 23:00:00,"Coolant pressure drop, potential leak.",Overheating,3
10,152,2024-02-18 00:00:00,Airflow obstruction in intake.,Fan/Compressor Issue,2
10,153,2024-02-18 01:00:00,"Routine check completed, no issues found.",No Fault,0
10,154,2024-02-18 02:00:00,compressor efficiency dropped below 85%.,Fan/Compressor Issue,2
11,7,2024-02-16 03:00:00,audible noise reported from bearing housing.,Bearing Issue,2
11,26,2024-02-16 22:00:00,Scheduled maintenance: oil level checked.,No Fault,0
11,27,2024-02-16 23:00:00,"Sensors calibrated, readings normal.",No Fault,0
11,40,2024-02-17 12:00:00,Scheduled maintenance: oil level checked.,No Fault,0
11,44,2024-02-17 16:00:00,Visual inspection passed.,No Fault,0
11,50,2024-02-17 22:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
11,51,2024-02-17 23:00:00,Scheduled maintenance: oil level checked.,No Fault,0
11,57,2024-02-18 05:00:00,Scheduled maintenance: oil level checked.,No Fault,0
11,66,2024-02-18 14:00:00,"Sensors calibrated, readings normal.",No Fault,0
11,72,2024-02-18 20:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
11,73,2024-02-18 21:00:00,visual inspection passed.,No Fault,0
11,79,2024-02-19 03:00:00,System operating within normal parameters.,No Fault,0
11,84,2024-02-19 08:00:00,scheduled maintenance: oil level checked.,No Fault,0
11,85,2024-02-19 09:00:00,"Sensors calibrated, readings normal.",No Fault,0
11,88,2024-02-19 12:00:00,"routine check completed, no issues found.",No Fault,0
11,96,2024-02-19 20:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
11,102,2024-02-20 02:00:00,Scheduled maintenance: oil level checked.,No Fault,0
11,104,2024-02-20 04:00:00,"Routine check completed, no issues found.",No Fault,0
11,107,2024-02-20 07:00:00,Audible noise reported from bearing housing.,Bearing Issue,2
11,124,2024-02-21 00:00:00,Temperature sensor T2 reading critical high.,Overheating,3
11,129,2024-02-21 05:00:00,Scheduled maintenance: oil level checked.,No Fault,0
11,135,2024-02-21 11:00:00,System operating within normal parameters.,No Fault,0
11,139,2024-02-21 15:00:00,System operating within normal parameters.,No Fault,0
11,149,2024-02-22 01:00:00,"Routine check completed, no issues found.",No Fault,0
11,151,2024-02-22 03:00:00,Scheduled maintenance: oil level checked.,No Fault,0
11,152,2024-02-22 04:00:00,Scheduled maintenance: oil level checked.,No Fault,0
11,154,2024-02-22 06:00:00,Scheduled maintenance: oil level checked.,No Fault,0
11,157,2024-02-22 09:00:00,system operating within normal parameters.,No Fault,0
11,168,2024-02-22 20:00:00,"routine check completed, no issues found.",No Fault,0
11,169,2024-02-22 21:00:00,fan balance check failed.,Fan/Compressor Issue,2
11,170,2024-02-22 22:00:00,heat exchanger efficiency low.,Overheating,3
11,172,2024-02-23 00:00:00,Audible noise reported from bearing housing.,Bearing Issue,2
11,179,2024-02-23 07:00:00,"Sensors calibrated, readings normal.",No Fault,0
11,180,2024-02-23 08:00:00,Audible noise reported from bearing housing.,Bearing Issue,2
11,188,2024-02-23 16:00:00,"Routine check completed, no issues found.",No Fault,0
11,194,2024-02-23 22:00:00,System operating within normal parameters.,No Fault,0
11,195,2024-02-23 23:00:00,scheduled maintenance: oil level checked.,No Fault,0
11,196,2024-02-24 00:00:00,cooling system check: ok.,No Fault,0
11,197,2024-02-24 01:00:00,Visual inspection passed.,No Fault,0
11,215,2024-02-24 19:00:00,Surge detected in low pressure compressor.,Fan/Compressor Issue,2
11,217,2024-02-24 21:00:00,Cooling system check: OK.,No Fault,0
11,220,2024-02-25 00:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
11,224,2024-02-25 04:00:00,Overheating warning in high pressure turbine.,Overheating,3
11,236,2024-02-25 16:00:00,Vibration analysis indicates inner race fault.,Bearing Issue,2
11,238,2024-02-25 18:00:00,airflow obstruction in intake.,Fan/Compressor Issue,2
11,248,2024-02-26 04:00:00,Bearing temperature exceeding threshold.,Bearing Issue,2
11,250,2024-02-26 06:00:00,bearing temperature exceeding threshold.,Bearing Issue,2
11,260,2024-02-26 16:00:00,exhaust gas temperature warning.,Overheating,3
11,263,2024-02-26 19:00:00,System operating within normal parameters.,No Fault,0
12,3,2024-02-20 03:00:00,Scheduled maintenance: oil level checked.,No Fault,0
12,4,2024-02-20 04:00:00,visual inspection passed.,No Fault,0
12,11,2024-02-20 11:00:00,visual inspection passed.,No Fault,0
12,16,2024-02-20 16:00:00,"Sensors calibrated, readings normal.",No Fault,0
12,17,2024-02-20 17:00:00,Vibration analysis indicates inner race fault.,Bearing Issue,2
12,21,2024-02-20 21:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
12,30,2024-02-21 06:00:00,"Routine check completed, no issues found.",No Fault,0
12,72,2024-02-23 00:00:00,System operating within normal parameters.,No Fault,0
12,76,2024-02-23 04:00:00,"Routine check completed, no issues found.",No Fault,0
12,77,2024-02-23 05:00:00,High vibration detected in main bearing.,Bearing Issue,2
12,78,2024-02-23 06:00:00,Scheduled maintenance: oil level checked.,No Fault,0
12,84,2024-02-23 12:00:00,"Sensors calibrated, readings normal.",No Fault,0
12,89,2024-02-23 17:00:00,Scheduled maintenance: oil level checked.,No Fault,0
12,92,2024-02-23 20:00:00,Visual inspection passed.,No Fault,0
12,99,2024-02-24 03:00:00,"operator log: shift ended, machine running smoothly.",No Fault,0
12,101,2024-02-24 05:00:00,"Routine check completed, no issues found.",No Fault,0
12,121,2024-02-25 01:00:00,cooling system check: ok.,No Fault,0
12,125,2024-02-25 05:00:00,"Routine check completed, no issues found.",No Fault,0
12,131,2024-02-25 11:00:00,Visual inspection passed.,No Fault,0
12,139,2024-02-25 19:00:00,"routine check completed, no issues found.",No Fault,0
12,145,2024-02-26 01:00:00,"Sensors calibrated, readings normal.",No Fault,0
12,150,2024-02-26 06:00:00,surge detected in low pressure compressor.,Fan/Compressor Issue,2
12,155,2024-02-26 11:00:00,Airflow obstruction in intake.,Fan/Compressor Issue,2
12,171,2024-02-27 03:00:00,Scheduled maintenance: oil level checked.,No Fault,0
12,172,2024-02-27 04:00:00,Cooling system check: OK.,No Fault,0
12,175,2024-02-27 07:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
12,179,2024-02-27 11:00:00,audible noise reported from bearing housing.,Bearing Issue,2
12,187,2024-02-27 19:00:00,Exhaust gas temperature warning.,Overheating,3
12,194,2024-02-28 02:00:00,System operating within normal parameters.,No Fault,0
12,195,2024-02-28 03:00:00,"Routine check completed, no issues found.",No Fault,0
12,218,2024-02-29 02:00:00,Fan blade vibration high.,Fan/Compressor Issue,2
13,5,2024-02-24 09:00:00,"Sensors calibrated, readings normal.",No Fault,0
13,6,2024-02-24 10:00:00,"operator log: shift ended, machine running smoothly.",No Fault,0
13,8,2024-02-24 12:00:00,"Sensors calibrated, readings normal.",No Fault,0
13,16,2024-02-24 20:00:00,"sensors calibrated, readings normal.",No Fault,0
